City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
350,Fortuna,US,40.5982,-124.1573,64.0,77,1,13.8,clear sky
351,Collie,AU,-33.3667,116.15,48.0,89,70,5.19,broken clouds
352,Olafsvik,IS,64.8945,-23.7142,41.02,75,100,3.74,overcast clouds
353,Norman Wells,CA,65.282,-126.8329,41.0,38,75,11.5,broken clouds
354,Paamiut,GL,61.994,-49.6678,37.11,84,4,7.76,clear sky
355,Nizwa,OM,22.9333,57.5333,80.91,31,92,3.09,overcast clouds
356,Les Herbiers,FR,46.8667,-1.0167,52.0,66,0,6.91,clear sky
357,Worcester,US,42.3334,-71.8328,52.0,93,90,9.22,fog
358,Berlevag,NO,70.8578,29.0864,28.4,86,75,29.93,snow
359,Leshukonskoye,RU,64.8989,45.7622,31.44,89,100,6.11,overcast clouds
360,Inuvik,CA,68.3499,-133.7218,33.8,44,66,8.05,broken clouds
361,Dong Xoai,VN,11.5333,106.9167,74.37,90,99,2.57,overcast clouds
362,Mayskiy,RU,47.6931,40.1025,51.8,71,0,11.18,clear sky
363,Chalmette,US,29.9427,-89.9634,87.8,55,20,8.05,few clouds
364,Grindavik,IS,63.8424,-22.4338,42.8,75,75,4.61,broken clouds
365,Buala,SB,-8.145,159.5921,80.1,80,98,3.67,light rain
366,Isangel,VU,-19.55,169.2667,68.0,100,75,15.17,broken clouds
367,Ilulissat,GL,69.2167,-51.1,41.0,52,99,2.3,overcast clouds
368,Brae,GB,60.3964,-1.353,39.2,75,75,9.22,broken clouds
369,Matagami,CA,49.7502,-77.6328,64.4,22,1,11.5,clear sky
370,Boende,CD,-0.2167,20.8667,72.09,97,98,2.64,light rain
371,Bandarbeyla,SO,9.4942,50.8122,83.52,76,37,8.59,scattered clouds
372,Nemuro,JP,43.3236,145.575,38.52,98,100,25.97,heavy intensity rain
373,Halifax,CA,44.6453,-63.5724,55.0,76,99,16.11,overcast clouds
374,Yerbogachen,RU,61.2767,108.0108,20.75,97,58,2.51,broken clouds
375,Kalemie,CD,-5.9475,29.1947,72.37,83,96,2.53,light rain
376,Kholodnyy,RU,62.7167,147.95,27.41,91,100,2.19,overcast clouds
377,Golubitskaya,RU,45.3222,37.2822,51.8,87,8,6.71,clear sky
378,Tamiahua,MX,21.2667,-97.45,88.84,63,26,10.87,scattered clouds
379,Hannibal,US,39.7084,-91.3585,72.0,33,1,12.66,clear sky
380,Akureyri,IS,65.6835,-18.0878,37.4,87,20,13.8,few clouds
381,Ukiah,US,39.1502,-123.2078,87.8,20,1,7.54,clear sky
382,Urengoy,RU,65.9667,78.3667,28.62,95,100,10.76,overcast clouds
383,Vuktyl,RU,63.8567,57.3094,30.61,81,100,6.33,overcast clouds
384,Okha,RU,53.5739,142.9478,28.72,89,100,5.5,overcast clouds
385,Imbituba,BR,-28.24,-48.6703,69.8,78,40,10.36,scattered clouds
386,Kagoro,NG,9.6,8.3833,80.24,47,31,4.45,scattered clouds
387,Coquimbo,CL,-29.9533,-71.3436,60.8,72,0,11.5,clear sky
388,Aden,YE,12.7794,45.0367,81.99,76,28,21.03,light rain
389,Kupang,ID,-10.1667,123.5833,75.79,88,69,5.77,broken clouds
390,Pithapuram,IN,17.1167,82.2667,78.78,69,0,0.31,clear sky
391,Tura,IN,25.5198,90.2201,78.3,37,5,2.48,clear sky
392,Potosi,BO,-19.5836,-65.7531,47.23,46,4,7.83,clear sky
393,Constitucion,CL,-35.3333,-72.4167,60.42,74,100,1.5,overcast clouds
394,Padang,ID,-0.9492,100.3543,75.69,92,100,3.85,light rain
395,Muborak,UZ,39.2553,65.1528,80.83,18,100,7.18,overcast clouds
396,Jalu,LY,29.0331,21.5482,84.79,9,20,7.54,few clouds
397,Zhanakorgan,KZ,43.9098,67.2495,74.19,39,90,15.05,overcast clouds
398,Seydi,TM,39.4816,62.9137,78.87,34,100,18.84,overcast clouds
399,Sabha,LY,27.0377,14.4283,87.75,6,24,10.94,few clouds
400,Ilhabela,BR,-23.7781,-45.3581,68.65,80,13,3.18,few clouds
401,Zhovtneve,UA,50.6637,24.2492,47.34,94,81,8.14,broken clouds
402,Labuan,MY,5.2767,115.2417,78.8,94,20,5.55,few clouds
403,Cap-Aux-Meules,CA,47.3821,-61.8597,42.8,75,18,4.61,few clouds
404,Saskylakh,RU,71.9167,114.0833,26.53,92,100,9.31,overcast clouds
405,Sistranda,NO,63.7256,8.834,37.4,70,20,5.75,few clouds
406,Sechura,PE,-5.5569,-80.8222,79.77,55,7,13.38,clear sky
407,San Cristobal,VE,7.7669,-72.225,75.2,94,75,4.61,broken clouds
408,Porto Novo,BJ,6.4965,2.6036,82.4,83,40,5.75,scattered clouds
409,Salinas,US,36.6777,-121.6555,66.2,52,1,16.11,clear sky
410,Nhulunbuy,AU,-12.2333,136.7667,71.6,94,98,8.79,overcast clouds
411,Galle,LK,6.0367,80.217,80.01,82,97,6.04,overcast clouds
412,Nantucket,US,41.2835,-70.0995,53.6,94,90,8.05,mist
413,Zhigansk,RU,66.7697,123.3711,30.18,93,100,6.44,overcast clouds
414,Olesnica,PL,51.2134,17.3899,55.4,76,40,14.97,light rain
415,Turukhansk,RU,65.8167,87.9833,30.9,93,92,11.16,overcast clouds
416,Tecoanapa,MX,16.5167,-98.75,85.95,60,100,13.22,overcast clouds
417,Ketchikan,US,55.3422,-131.6461,48.2,93,90,25.32,heavy intensity rain
418,Tazovskiy,RU,67.4667,78.7,28.62,96,100,6.71,overcast clouds
419,Shenjiamen,CN,29.9576,122.298,60.66,84,0,0.78,clear sky
420,Parsabad,IR,39.6482,47.9174,60.8,82,0,9.22,clear sky
421,Loreto,MX,22.2667,-101.9667,86.31,11,15,18.9,few clouds
422,Curuca,BR,-0.7289,-47.8481,77.04,92,80,3.2,moderate rain
423,Pirapora,BR,-17.345,-44.9419,76.32,61,99,3.91,overcast clouds
424,Kathu,TH,7.9178,98.3332,84.99,94,20,2.3,few clouds
425,Lorengau,PG,-2.0226,147.2712,81.21,78,28,4.18,scattered clouds
426,Pingliang,CN,35.5392,106.6861,56.1,41,12,9.17,few clouds
427,Poronaysk,RU,49.2167,143.1167,32.83,91,90,5.08,overcast clouds
428,Arteaga,MX,18.4667,-102.4167,86.81,33,54,8.97,broken clouds
429,Kapoeta,SS,4.7717,33.5903,79.09,64,95,3.13,overcast clouds
430,Sokolskoye,RU,57.1412,43.1589,36.72,80,74,6.8,broken clouds
431,Mogadishu,SO,2.0371,45.3438,83.03,77,79,11.88,broken clouds
432,Amahai,ID,-3.3333,128.9167,78.76,83,100,0.72,overcast clouds
433,Jeremoabo,BR,-10.075,-38.4808,76.42,73,100,8.37,overcast clouds
434,Bhadra,IN,29.1167,75.1667,85.01,19,49,6.08,scattered clouds
435,Qaqortoq,GL,60.7167,-46.0333,42.8,65,12,6.91,few clouds
436,Rypefjord,NO,70.6333,23.6667,26.6,74,90,12.66,snow
437,Karaton,ID,-6.3424,106.1045,80.01,83,40,6.91,haze
438,Mutsu,JP,41.2894,141.2169,46.4,87,75,11.5,broken clouds
439,Wloszczowa,PL,50.8526,19.9659,54.0,1,99,7.25,overcast clouds
440,Meulaboh,ID,4.1363,96.1285,76.87,86,99,4.34,overcast clouds
441,Adilabad,IN,19.6667,78.5333,90.82,23,66,4.88,broken clouds
442,Igrim,RU,63.1906,64.4162,33.84,84,99,7.85,overcast clouds
443,Quatre Cocos,MU,-20.2078,57.7625,77.0,83,75,14.97,broken clouds
444,Ixtapa,MX,20.7,-105.2,82.4,69,40,11.5,scattered clouds
445,Saint-Pierre,RE,-21.3393,55.4781,73.4,83,7,5.75,clear sky
446,Westport,US,41.1415,-73.3579,66.0,87,40,9.22,scattered clouds
447,Tromso,NO,69.6496,18.957,30.2,74,75,16.11,light snow
448,Kanker,IN,20.2719,81.4931,77.2,32,0,6.6,clear sky
449,Jacmel,HT,18.2342,-72.5347,86.0,58,40,11.5,scattered clouds
450,Los Algarrobos,PA,8.5,-82.4333,75.2,94,90,9.22,overcast clouds
451,Haapiti,PF,-17.5667,-149.8667,86.0,66,20,4.61,few clouds
452,Kasongo-Lunda,CD,-6.4667,16.8167,72.28,94,100,0.83,light rain
453,Ust-Nera,RU,64.5667,143.2,33.12,93,100,2.46,overcast clouds
454,Pachperwa,IN,27.5167,82.65,82.06,18,0,5.55,clear sky
455,Dolores Hidalgo,MX,21.1561,-100.9308,88.0,26,6,3.0,clear sky
456,Goderich,CA,43.7501,-81.7165,41.0,100,100,12.66,overcast clouds
457,Laguna,US,38.421,-121.4238,88.0,20,1,5.75,clear sky
458,Ligayan,PH,4.6533,119.4706,83.89,69,29,5.48,scattered clouds
459,Samarai,PG,-10.6167,150.6667,80.01,77,60,8.12,broken clouds
460,Parana,AR,-31.732,-60.5238,73.0,46,0,1.99,clear sky
461,Matiguas,NI,12.8373,-85.4622,82.4,42,40,18.41,scattered clouds
462,Karratha,AU,-20.7377,116.8463,78.89,34,0,7.81,clear sky
463,Port Blair,IN,11.6667,92.75,81.0,77,100,4.99,overcast clouds
464,Honiara,SB,-9.4333,159.95,78.93,77,57,4.14,broken clouds
465,Haines Junction,CA,60.7522,-137.5108,42.8,56,99,4.61,overcast clouds
466,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,75.0,59,7,3.56,clear sky
467,Marsaxlokk,MT,35.8419,14.5431,63.0,88,0,6.91,clear sky
468,Moba,CN,33.2288,105.0179,48.94,71,0,3.24,clear sky
469,Pochutla,MX,15.7432,-96.4661,88.0,62,90,12.66,overcast clouds
470,Pevek,RU,69.7008,170.3133,17.94,92,100,7.78,light snow
471,Russell,US,32.3502,-85.1999,82.4,47,40,5.75,scattered clouds
472,Nadadores,MX,27.05,-101.6,86.0,35,40,11.5,scattered clouds
473,Sibolga,ID,1.7427,98.7792,74.8,91,100,2.24,overcast clouds
474,Prince Rupert,CA,54.3161,-130.3201,50.0,93,90,20.71,moderate rain
475,Gamba,GA,-2.65,10.0,79.09,88,100,3.91,overcast clouds
476,Harper,LR,4.375,-7.7169,80.65,79,98,5.77,overcast clouds
477,Kargasok,RU,59.0556,80.8572,40.05,86,100,13.76,light rain
478,Poum,NC,-20.2333,164.0167,75.61,60,34,13.04,scattered clouds
479,Mackay,AU,-21.15,149.2,66.2,94,75,8.05,broken clouds
480,Aswan,EG,24.0934,32.907,87.85,10,0,7.74,clear sky
481,Krasnoselkup,RU,65.7,82.4667,31.17,90,98,14.65,overcast clouds
482,Mandalgovi,MN,45.7625,106.2708,31.64,74,6,24.36,clear sky
483,Crotone,IT,39.0851,17.1178,61.0,68,2,5.23,clear sky
484,Segou,ML,13.4317,-6.2157,96.12,26,40,10.13,scattered clouds
485,Fagaras,RO,45.85,24.9667,50.0,93,0,3.98,light rain
486,Kununurra,AU,-15.7667,128.7333,73.4,73,5,5.75,clear sky
487,Yanam,IN,16.7333,82.2167,76.23,85,4,2.75,clear sky
488,Caconda,AO,-13.7333,15.0667,61.66,87,100,2.98,overcast clouds
489,Ugljevik,BA,44.6636,19.0203,66.2,52,20,5.75,few clouds
490,Maposeni,TZ,-10.5833,35.4,64.27,96,35,2.42,scattered clouds
491,Lensk,RU,60.7253,114.9278,23.29,96,97,3.65,overcast clouds
492,Altay,CN,47.8667,88.1167,57.02,47,62,7.61,broken clouds
493,Yelatma,RU,54.9675,41.7508,38.98,88,70,5.84,broken clouds
494,Puerto Carreno,CO,6.189,-67.4859,74.34,92,100,5.48,moderate rain
495,Kroya,ID,-7.6331,109.2461,76.95,78,84,2.77,broken clouds
496,Mananara,MG,-16.1667,49.7667,73.62,94,37,5.64,light rain
497,Holsted,DK,55.5109,8.9187,46.4,66,75,6.91,broken clouds
498,Zhuzhou,CN,27.8333,113.15,62.6,82,0,6.71,clear sky
499,Belmonte,BR,-15.8631,-38.8828,78.8,73,75,4.61,broken clouds
500,Richards Bay,ZA,-28.783,32.0377,72.77,84,80,12.95,broken clouds
501,Ewa Beach,US,21.3156,-158.0072,80.6,57,90,6.91,light rain
502,Bandipur,NP,27.9333,84.4167,66.2,22,38,3.98,scattered clouds
503,Rome,US,34.257,-85.1647,77.0,64,90,8.05,overcast clouds
504,Banda Aceh,ID,5.5577,95.3222,79.99,79,89,2.19,overcast clouds
505,Boulder,US,40.0833,-105.3505,70.0,22,1,3.44,clear sky
506,Dongsheng,CN,39.8161,109.9776,49.06,46,97,23.82,overcast clouds
507,Durban,ZA,-29.8579,31.0292,72.0,78,75,10.36,broken clouds
508,Vostok,RU,46.4856,135.8833,36.64,50,79,3.29,broken clouds
509,Klooga,EE,59.3197,24.2114,35.6,64,0,2.3,clear sky
510,Deputatskiy,RU,69.3,139.9,16.21,99,79,2.77,broken clouds
511,West Fargo,US,46.875,-96.9004,69.8,24,20,21.85,few clouds
512,Palmer,US,42.1584,-72.3287,59.0,100,90,3.44,light rain
513,Asyut,EG,27.181,31.1837,80.6,26,0,9.22,clear sky
514,Houma,US,29.5958,-90.7195,88.0,70,75,12.66,broken clouds
515,Labytnangi,RU,66.6572,66.4183,24.67,96,100,6.35,light snow
516,Iwaki,JP,37.05,140.8833,60.01,65,46,1.99,scattered clouds
517,Carlisle,US,40.2015,-77.1889,72.0,71,100,11.99,overcast clouds
518,Buraydah,SA,26.326,43.975,80.6,22,0,9.22,clear sky
519,Havelock,US,34.8791,-76.9013,77.0,57,1,24.16,clear sky
520,Oussouye,SN,12.485,-16.5469,80.6,65,0,9.22,clear sky
521,Naryan-Mar,RU,67.6713,53.087,23.68,91,80,2.98,broken clouds
522,Ahuimanu,US,21.4447,-157.8378,80.6,69,75,9.22,broken clouds
523,Las Colinas,PA,8.55,-80.0833,86.0,58,20,9.22,few clouds
524,Sambava,MG,-14.2667,50.1667,76.28,88,41,10.76,light rain
525,Komsomolskiy,UZ,40.4272,71.7189,68.0,59,0,4.61,clear sky
526,Maumere,ID,-8.6199,122.2111,77.23,80,77,2.84,broken clouds
527,Hobyo,SO,5.3505,48.5268,85.01,68,93,10.18,overcast clouds
528,Kyra,RU,49.5776,111.9753,27.19,51,93,5.77,overcast clouds
529,Teahupoo,PF,-17.8333,-149.2667,86.0,66,20,4.61,few clouds
530,Sarmanovo,RU,55.2553,52.5891,41.0,65,0,8.95,clear sky
531,Vestmannaeyjar,IS,63.4427,-20.2734,44.01,78,98,9.33,overcast clouds
532,El Progreso,HN,15.4,-87.8,95.0,49,20,16.11,few clouds
533,Beringovskiy,RU,63.05,179.3167,28.45,70,93,3.38,overcast clouds
534,Alamosa,US,37.4695,-105.87,66.2,14,1,9.22,clear sky
535,Baraki Barak,AF,33.9675,68.9486,59.61,55,100,1.57,overcast clouds
536,Upata,VE,8.0086,-62.3989,86.0,65,100,3.0,overcast clouds
537,Luganville,VU,-15.5333,167.1667,79.99,71,70,12.33,broken clouds
538,Pangnirtung,CA,66.1451,-65.7125,30.2,93,90,11.5,light snow
539,White Rock,CA,49.0164,-122.8026,62.6,63,100,3.44,overcast clouds
540,Kuybyshevskiy Zaton,RU,55.1593,49.1701,42.8,61,0,6.71,light rain
541,Charters Towers,AU,-20.1,146.2667,65.17,82,74,6.98,broken clouds
542,Olinda,BR,-8.0089,-34.8553,77.0,73,75,10.36,broken clouds
543,Guerrero Negro,MX,27.9769,-114.0611,76.55,38,0,13.73,clear sky
544,Baijiantan,CN,45.6333,85.1833,70.16,22,1,3.33,clear sky
545,Muravlenko,RU,63.7898,74.523,32.7,97,100,4.25,overcast clouds
546,Eydhafushi,MV,5.1033,73.0708,83.64,68,20,6.67,few clouds
547,Lekoni,GA,-1.5843,14.2591,72.14,90,98,3.58,overcast clouds
548,Rajula,IN,21.05,71.4333,87.39,40,99,7.31,overcast clouds
549,Jasper,US,37.2001,-94.3502,72.0,43,1,16.11,clear sky
550,Shubarshi,KZ,48.5872,57.1869,46.33,57,18,8.46,few clouds
551,Puerto Rico,AR,-26.796,-55.024,66.65,42,0,1.32,clear sky
552,Karasburg,NA,-28.0167,18.75,53.82,42,0,7.0,clear sky
553,Knyaze-Volkonskoye,RU,48.4642,135.4567,35.6,100,90,13.42,overcast clouds
554,Niksic,ME,42.7731,18.9445,60.8,77,20,3.44,few clouds
555,Ekhabi,RU,53.5102,142.9671,28.71,89,100,5.1,overcast clouds
556,Biltine,TD,14.5333,20.9167,86.18,7,4,8.43,clear sky
557,Klyuchi,RU,52.2667,79.1667,54.07,61,100,11.95,overcast clouds
558,Verkhnyaya Toyma,RU,62.2349,44.9985,29.86,88,94,4.41,overcast clouds
559,Taoudenni,ML,22.6783,-3.9836,95.99,16,68,18.3,broken clouds
560,Margate,GB,51.3813,1.3862,45.0,64,64,3.13,broken clouds
561,Ossora,RU,59.2353,163.0719,34.38,99,100,2.3,overcast clouds
562,Antigonish,CA,45.6169,-61.9986,59.0,51,58,12.66,broken clouds
563,Bekhtery,UA,46.251,32.2927,48.99,100,0,1.01,clear sky
564,Rio Gallegos,AR,-51.6226,-69.2181,42.8,87,90,6.91,light rain
565,Prestea,GH,5.4327,-2.1428,77.4,91,100,2.84,overcast clouds
566,Dehui,CN,44.5333,125.7,41.0,81,40,2.24,scattered clouds
567,Praia Da Vitoria,PT,38.7333,-27.0667,62.6,55,20,9.98,few clouds
568,Dalvik,IS,65.9702,-18.5286,37.4,87,20,13.8,few clouds
569,Todos Santos,MX,23.45,-110.2167,71.01,65,2,1.99,clear sky
570,Ridgecrest,US,35.6225,-117.6709,89.6,7,75,10.36,broken clouds
571,Wagar,SD,16.1525,36.2032,84.15,51,54,15.66,broken clouds
572,Noumea,NC,-22.2763,166.4572,73.99,73,40,3.44,scattered clouds
573,Zacualpan,MX,21.25,-105.1667,86.0,42,75,5.75,broken clouds
574,Cambridge,CA,43.3601,-80.3127,50.0,93,90,4.61,light rain
575,Vilkaviskis,LT,54.6517,23.0322,49.19,94,100,13.76,overcast clouds
576,Kiunga,PG,-6.1219,141.2906,71.8,98,89,1.1,light rain
577,Kabompo,ZM,-13.5927,24.2008,66.16,76,28,2.08,scattered clouds
578,Mount Isa,AU,-20.7333,139.5,64.4,59,0,5.75,clear sky
579,Izmit,TR,40.7669,29.9169,55.4,94,0,5.75,clear sky
580,Csany,HU,47.6483,19.8297,57.2,88,0,4.61,clear sky
581,Socorro,US,31.6546,-106.3033,51.8,71,90,19.57,moderate rain
582,Bozeman,US,45.6796,-111.0386,71.01,30,1,6.91,clear sky
583,Belaya Gora,RU,68.5333,146.4167,27.25,85,99,1.97,overcast clouds
584,Raudeberg,NO,61.9875,5.1352,41.0,76,6,19.71,clear sky
585,Stepnyak,KZ,52.8339,70.7803,42.03,57,16,7.9,few clouds
586,Iwanai,JP,42.9744,140.5089,46.26,91,100,8.77,overcast clouds
587,Vilcun,CL,-38.65,-72.2333,55.4,100,90,5.75,overcast clouds
588,Blankenberge,BE,51.3131,3.1323,45.0,59,6,1.99,clear sky
589,Opuwo,NA,-18.0607,13.84,69.49,46,36,4.5,scattered clouds
590,Maine-Soroa,NE,13.2114,12.0241,85.66,8,3,6.87,clear sky
591,Nuevo Progreso,MX,23.1667,-97.95,90.0,58,75,14.0,broken clouds
592,Inirida,CO,3.8653,-67.9239,73.11,98,100,1.36,overcast clouds
593,Orlik,RU,52.5178,99.825,28.15,90,100,3.24,overcast clouds
594,Villa Rica,US,33.7321,-84.9191,75.0,80,100,7.0,overcast clouds
595,Wanning,CN,18.8003,110.3967,74.12,90,83,5.37,broken clouds
596,Catuday,PH,16.2923,119.8062,77.67,76,45,4.81,scattered clouds
597,Wang Noi,TH,14.2269,100.7155,78.8,94,20,0.96,light rain
598,Marrakesh,MA,31.6315,-8.0083,66.2,55,75,12.66,broken clouds
599,Vredendal,ZA,-31.6683,18.5012,57.74,69,0,5.39,clear sky
600,Coos Bay,US,43.3665,-124.2179,62.01,72,1,9.22,clear sky
601,Kahta,TR,37.7855,38.6237,62.6,48,0,8.05,clear sky
602,Taldan,RU,53.6667,124.8,29.17,97,39,4.9,scattered clouds
603,Gat,IL,31.61,34.7642,77.0,65,0,5.68,clear sky
604,Camacha,PT,33.0833,-16.3333,60.8,63,40,6.91,scattered clouds
605,Nyurba,RU,63.2842,118.3319,25.59,94,100,1.45,overcast clouds
606,Los Alamos,US,35.8881,-106.307,73.99,13,1,12.66,clear sky
607,Hyeres,FR,43.1167,6.1167,57.2,94,0,1.14,clear sky
608,Santo Antonio Do Leverger,BR,-15.8656,-56.0767,78.8,57,0,10.36,light rain
609,Leeton,AU,-34.5667,146.4,46.4,76,0,6.91,clear sky
610,Bad Berleburg,DE,51.05,8.4,44.01,73,97,3.0,overcast clouds
611,Khromtau,KZ,50.2503,58.4347,43.38,61,0,8.03,clear sky
612,Sobolevo,RU,54.4299,31.8996,43.81,82,100,9.57,overcast clouds
613,Yaan,NG,7.3833,8.5667,83.34,57,100,7.92,overcast clouds
614,Payakumbuh,ID,-0.2202,100.6308,69.24,98,100,2.75,overcast clouds
615,Dubai,AE,25.2582,55.3047,87.8,42,0,9.22,clear sky
616,Ouadda,CF,8.0777,22.4007,68.11,90,99,1.99,overcast clouds
617,Borgarnes,IS,64.5383,-21.9206,41.0,81,98,4.0,overcast clouds
618,Severnoye,RU,56.3491,78.3619,39.65,83,0,8.66,clear sky
619,Marica,BR,-22.9194,-42.8186,73.4,68,75,3.44,broken clouds
620,College Place,US,46.0493,-118.3883,82.0,21,1,4.61,clear sky
621,Jalingo,NG,8.8833,11.3667,82.67,56,82,4.76,broken clouds
622,Arman,RU,59.7,150.1667,31.84,76,56,3.91,broken clouds
623,Tautira,PF,-17.7333,-149.15,86.0,66,20,4.61,few clouds
624,Boffa,GN,10.1667,-14.0333,78.55,70,22,6.22,few clouds
625,Bhola,BD,22.6833,90.65,80.76,77,4,7.02,clear sky
626,Kabo,CF,7.6994,18.629,79.27,57,97,4.25,overcast clouds
627,Tateyama,JP,34.9833,139.8667,60.01,93,75,13.82,broken clouds
628,Kano,NG,12.0001,8.5167,86.0,30,0,3.44,clear sky
629,Omaruru,NA,-21.4333,15.9333,63.99,46,32,4.36,scattered clouds
630,Puerto Leguizamo,CO,-0.1934,-74.7819,77.31,90,68,3.89,heavy intensity rain
631,Caborca,MX,30.5838,-111.101,87.01,21,2,5.01,clear sky
632,Fort Pierce,US,27.4467,-80.3256,86.0,54,20,17.27,few clouds
633,Oranjemund,NA,-28.55,16.4333,57.18,84,4,16.04,clear sky
634,Yumen,CN,40.2833,97.2,59.43,18,44,4.79,scattered clouds
635,Praya,CV,14.9215,-23.5087,71.6,78,40,18.41,scattered clouds
636,Angoram,PG,-4.0625,144.0661,73.92,98,85,1.97,overcast clouds
637,Alice Springs,AU,-23.7,133.8833,42.8,65,4,4.61,clear sky
638,Shalya,RU,57.2471,58.7298,35.69,92,96,7.2,overcast clouds
639,Zakamensk,RU,50.3741,103.2863,31.69,96,100,0.27,overcast clouds
640,Victoria Point,AU,-27.5833,153.3,64.99,88,54,4.0,broken clouds
641,Seoul,KR,37.5683,126.9778,48.2,93,90,9.22,light rain
642,Husavik,IS,66.0449,-17.3389,37.4,87,20,13.8,few clouds
643,Teyateyaneng,LS,-29.1472,27.7489,51.71,87,100,3.13,overcast clouds
644,Sayyan,YE,15.1718,44.3244,59.56,67,14,4.23,few clouds
645,Kinablangan,PH,7.6947,126.5503,77.45,82,99,3.65,overcast clouds
646,Roblin,CA,51.23,-101.3565,47.01,30,33,14.29,scattered clouds
647,Povenets,RU,62.8487,34.8262,30.58,77,82,4.83,broken clouds
648,Moreira Sales,BR,-24.0622,-53.0069,69.39,39,1,6.98,clear sky
649,San Pedro,PH,14.35,121.0167,82.4,83,75,2.3,broken clouds
650,Tulagi,SB,-9.0996,160.1476,81.16,74,72,9.01,broken clouds
651,Acapulco,MX,16.8634,-99.8901,86.0,66,90,10.36,overcast clouds
652,La Aldea,MX,20.9,-101.4833,89.01,15,1,10.36,clear sky
653,Pecos,US,31.4229,-103.4932,66.2,52,40,9.22,scattered clouds
654,Den Helder,NL,52.9599,4.7593,46.4,81,75,6.91,broken clouds
655,Udachnyy,RU,66.4167,112.4,12.54,99,93,4.59,overcast clouds
656,Mitsamiouli,KM,-11.3847,43.2844,81.14,78,11,6.85,few clouds
657,Takaka,NZ,-40.85,172.8,57.0,77,74,1.01,broken clouds
658,Dan Khun Thot,TH,15.2085,101.7714,78.01,100,100,3.44,overcast clouds
659,Wonthaggi,AU,-38.6044,145.5913,46.99,94,16,1.01,few clouds
660,Keti Bandar,PK,24.1447,67.4497,81.14,80,48,9.8,scattered clouds
661,Swift Current,CA,50.2834,-107.8014,59.0,38,75,8.05,broken clouds
662,Vaitape,PF,-16.5167,-151.75,81.46,73,68,7.18,broken clouds
663,Turkmenabat,TM,39.0733,63.5786,77.0,33,97,20.71,overcast clouds
664,Yatou,CN,37.15,122.3833,45.57,78,0,14.0,clear sky
665,Henties Bay,NA,-22.116,14.2845,57.99,84,0,1.99,clear sky
666,Rio Grande,BR,-32.035,-52.0986,66.2,68,0,6.91,clear sky
667,Kichera,RU,55.9375,110.0997,24.35,78,36,4.63,scattered clouds
668,Mareeba,AU,-17.0,145.4333,69.8,78,46,11.5,scattered clouds
669,Polunochnoye,RU,60.8697,60.4153,34.0,74,78,11.61,broken clouds
670,Antalaha,MG,-14.9003,50.2788,75.16,85,8,6.93,light rain
671,Huarmey,PE,-10.0681,-78.1522,72.5,73,3,10.96,clear sky
672,Baculin,PH,7.4525,126.5842,77.22,84,100,4.23,overcast clouds
673,Mount Gambier,AU,-37.8333,140.7667,50.0,100,0,8.05,mist
674,Bambanglipuro,ID,-7.95,110.2833,75.67,83,77,2.39,broken clouds
675,Indapur,IN,18.3,73.25,81.73,61,100,1.32,overcast clouds
676,Terney,RU,45.0503,136.6092,41.05,74,100,7.52,overcast clouds
677,Hokitika,NZ,-42.7167,170.9667,54.03,82,100,1.14,overcast clouds
678,Rehau,DE,50.25,12.0333,44.01,75,100,3.0,overcast clouds
679,Kodino,RU,63.7198,39.6447,29.93,81,100,6.17,overcast clouds
